id	Source	webSource	Fusion_pair	H_gene	H_chr	H_position	H_strand	T_gene	T_chr	T_position	T_strand	Breakpoint_Type	Genome_Build_Version	PMID	Disease	Validation	Kinase	Oncogene	Tumor_suppressor	Receptor	Transcription_Factor	ChimerPub	ChimerSeq
196	Cosmic_recurrent	Cosmic	FUS_CREB3L2	FUS		869+453		CREB3L2		936		Exonic	hg19					Oncogene				Pub	Seq
197	Cosmic_recurrent	Cosmic	FUS_CREB3L2	FUS		869+458		CREB3L2		936		Exonic	hg19					Oncogene				Pub	Seq
198	Cosmic_recurrent	Cosmic	FUS_CREB3L2	FUS		628		CREB3L2		1121		Exonic	hg19					Oncogene				Pub	Seq
199	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		628		DDIT3		76		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
200	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		904		DDIT3		76		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
201	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		937		DDIT3		76		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
202	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		869		DDIT3		76		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
203	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		904+625		DDIT3		76-84		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
204	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		904+1128		DDIT3		76-301		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
205	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		937+610		DDIT3		76-1063		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
206	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		1041		DDIT3		124		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
207	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		628+168		DDIT3		76-1144		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
208	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		1273		DDIT3		76		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
209	Cosmic_recurrent	Cosmic	DDIT3_FUS	DDIT3		75+1292		FUS		1644-247		Exonic	hg19					Oncogene			Transcription_Factor		Seq
210	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		1643+3		DDIT3		76-1344		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
211	Cosmic_recurrent	Cosmic	FUS_DDIT3	FUS		628+55		DDIT3		76-339		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
212	Cosmic_recurrent	Cosmic	FUS_ERG	FUS		904		ERG		1141		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
213	Cosmic_recurrent	Cosmic	FUS_ERG	FUS		937		ERG		1036		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
214	Cosmic_recurrent	Cosmic	FUS_ERG	FUS		(866_868)		ERG		1141-(1575_1577)		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
215	Cosmic_recurrent	Cosmic	FUS_ERG	FUS		904		ERG		1093		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
216	Cosmic_recurrent	Cosmic	FUS_ERG	FUS		628		ERG		967		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
217	Cosmic_recurrent	Cosmic	FUS_ERG	FUS		904		ERG		967		Exonic	hg19					Oncogene			Transcription_Factor	Pub	Seq
218	Cosmic_recurrent	Cosmic	GOLGA5_RET	GOLGA5		1747		RET		2369		Exonic	hg19					Oncogene					Seq
219	Cosmic_recurrent	Cosmic	HAS2_PLAG1	HAS2		535		PLAG1		160		Exonic	hg19									Pub	Seq
220	Cosmic_recurrent	Cosmic	HMGA2_RAD51B	HMGA2		1389		RAD51B		805		Exonic	hg19				Kinase	Oncogene			Transcription_Factor		Seq
221	Cosmic_recurrent	Cosmic	HMGA2_WIF1	HMGA2		1389		WIF1		1298		Exonic	hg19					Oncogene					Seq
222	Cosmic_recurrent	Cosmic	HMGA2_WIF1	HMGA2		1389		WIF1		664		Exonic	hg19					Oncogene					Seq
223	Cosmic_recurrent	Cosmic	HMGA2_WIF1	HMGA2		1389		WIF1		773		Exonic	hg19					Oncogene					Seq
224	Cosmic_recurrent	Cosmic	HMGA2_WIF1	HMGA2		1389		WIF1		1394		Exonic	hg19					Oncogene					Seq
225	Cosmic_recurrent	Cosmic	HMGA2_WIF1	HMGA2		4473		WIF1		664		Exonic	hg19					Oncogene					Seq
226	Cosmic_recurrent	Cosmic	HMGA2_WIF1	HMGA2		1422		WIF1		1394		Exonic	hg19					Oncogene					Seq
227	Cosmic_recurrent	Cosmic	HNRNPA2B1_ETV1	HNRNPA2B1		175		ETV1		714		Exonic	hg19										Seq
228	Cosmic_recurrent	Cosmic	HOOK3_RET	HOOK3		1322		RET		2369		Exonic	hg19					Oncogene					Seq
229	Cosmic_recurrent	Cosmic	INTS4_GAB2	INTS4		281		GAB2		162		Exonic	hg19										Seq
230	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		5097		BRAF		1202		Exonic	hg19					Oncogene				Pub	Seq
231	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		4779		BRAF		1202		Exonic	hg19					Oncogene				Pub	Seq
232	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		5097		BRAF		1376		Exonic	hg19					Oncogene				Pub	Seq
233	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		5302		BRAF		1239		Exonic	hg19					Oncogene				Pub	Seq
234	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		4779		BRAF		1376		Exonic	hg19					Oncogene				Pub	Seq
235	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		4779+34		BRAF		1239		Exonic	hg19					Oncogene				Pub	Seq
236	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		5097		BRAF		1239		Exonic	hg19					Oncogene				Pub	Seq
237	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		5448		BRAF		1202		Exonic	hg19					Oncogene				Pub	Seq
238	Cosmic_recurrent	Cosmic	KIAA1549_BRAF	KIAA1549		4401		BRAF		1202		Exonic	hg19					Oncogene				Pub	Seq
239	Cosmic_recurrent	Cosmic	KIF5B_ALK	KIF5B		3219		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
240	Cosmic_recurrent	Cosmic	KIF5B_ALK	KIF5B		2183		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
241	Cosmic_recurrent	Cosmic	KIF5B_ALK	KIF5B		2490		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
242	Cosmic_recurrent	Cosmic	KIF5B_ALK	KIF5B		2183+2477		ALK		4005		Exonic	hg19					Oncogene				Pub	Seq
243	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2183		RET		2327		Exonic	hg19					Oncogene				Pub	Seq
244	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2372+476		RET		2327-436		Exonic	hg19					Oncogene				Pub	Seq
245	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2372		RET		2327		Exonic	hg19					Oncogene				Pub	Seq
246	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2897		RET		2327		Exonic	hg19					Oncogene				Pub	Seq
247	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		3002		RET		2327		Exonic	hg19					Oncogene				Pub	Seq
248	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		3219+372		RET		1713-416		Exonic	hg19					Oncogene				Pub	Seq
249	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2183		RET		2177		Exonic	hg19					Oncogene				Pub	Seq
250	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		3219		RET		2070		Exonic	hg19					Oncogene				Pub	Seq
251	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		3002+152		RET		2327-12		Exonic	hg19					Oncogene				Pub	Seq
252	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2183+2335		RET		2327-1785		Exonic	hg19					Oncogene				Pub	Seq
253	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2183+550		RET		2327-741		Exonic	hg19					Oncogene				Pub	Seq
254	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2183+2204		RET		2327-318		Exonic	hg19					Oncogene				Pub	Seq
255	Cosmic_recurrent	Cosmic	KIF5B_RET	KIF5B		2372+334		RET		2327-450		Exonic	hg19					Oncogene				Pub	Seq
256	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4086		AFF1		1504		Exonic	hg19					Oncogene				Pub	Seq
257	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4218		AFF1		1459		Exonic	hg19					Oncogene				Pub	Seq
258	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4086		AFF1		1459		Exonic	hg19					Oncogene				Pub	Seq
259	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4332		AFF1		1459		Exonic	hg19					Oncogene				Pub	Seq
260	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4012		AFF1		1459		Exonic	hg19					Oncogene				Pub	Seq
261	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4012		AFF1		1591		Exonic	hg19					Oncogene				Pub	Seq
262	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4012		AFF1		1504		Exonic	hg19					Oncogene				Pub	Seq
263	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4218		AFF1		1504		Exonic	hg19					Oncogene				Pub	Seq
264	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4086+1554		AFF1		1591-1238		Exonic	hg19					Oncogene				Pub	Seq
265	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4332		AFF1		1504		Exonic	hg19					Oncogene				Pub	Seq
266	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4332+3441		AFF1		1459-9055		Exonic	hg19					Oncogene				Pub	Seq
267	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4086+1073		AFF1		1459-13201		Exonic	hg19					Oncogene				Pub	Seq
268	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4332		AFF1		1591		Exonic	hg19					Oncogene				Pub	Seq
269	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4086		AFF1		1933		Exonic	hg19					Oncogene				Pub	Seq
270	Cosmic_recurrent	Cosmic	KMT2A_AFF1	KMT2A		4086		AFF1		1591		Exonic	hg19					Oncogene				Pub	Seq
271	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4086		MLLT10		1144		Exonic	hg19					Oncogene					Seq
272	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4218		MLLT10		1048		Exonic	hg19					Oncogene					Seq
273	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4012		MLLT10		2096		Exonic	hg19					Oncogene					Seq
274	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4086		MLLT10		2275		Exonic	hg19					Oncogene					Seq
275	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4086		MLLT10		952		Exonic	hg19					Oncogene					Seq
276	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4012+176		MLLT10		2387-1428		Exonic	hg19					Oncogene					Seq
277	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4332		MLLT10		1048		Exonic	hg19					Oncogene					Seq
278	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4012		MLLT10		1048		Exonic	hg19					Oncogene					Seq
279	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		3634+216		MLLT10		2096-3247		Exonic	hg19					Oncogene					Seq
280	Cosmic_recurrent	Cosmic	KMT2A_MLLT10	KMT2A		4086+?		MLLT10		1048-?		Exonic	hg19					Oncogene					Seq
281	Cosmic_recurrent	Cosmic	KMT2A_PICALM	KMT2A		4218+446		PICALM		915-1525		Exonic	hg19					Oncogene					Seq
282	Cosmic_recurrent	Cosmic	MKRN1_BRAF	MKRN1		996		BRAF		1376		Exonic	hg19									Pub	Seq
283	Cosmic_recurrent	Cosmic	MSN_ALK	MSN		1516+352		ALK		4097		Exonic	hg19					Oncogene				Pub	Seq
284	Cosmic_recurrent	Cosmic	ALK_MSN	ALK		4123		MSN		1517-128		Exonic	hg19					Oncogene					Seq
285	Cosmic_recurrent	Cosmic	MSN_ALK	MSN		1516+169		ALK		4141		Exonic	hg19					Oncogene				Pub	Seq
286	Cosmic_recurrent	Cosmic	ALK_MSN	ALK		4079+1920		MSN		1552		Exonic	hg19					Oncogene					Seq
287	Cosmic_recurrent	Cosmic	NDRG1_ERG	NDRG1		185		ERG		312		Exonic	hg19									Pub	Seq
288	Cosmic_recurrent	Cosmic	NDRG1_ERG	NDRG1		221		ERG		312		Exonic	hg19									Pub	Seq
289	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487		ALK		4080		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
290	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+192		ALK		4080-616		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
291	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+201		ALK		4080-24		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
292	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+230		ALK		4080-1134		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
293	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+295		ALK		4080-954		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
294	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+897		ALK		4080-1511		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
295	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+443		ALK		4080-1040		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
296	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+546		ALK		4080-583		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
297	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+726		ALK		4080-660		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
298	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+778		ALK		4080-208		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
299	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+865		ALK		4080-629		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
300	Cosmic_recurrent	Cosmic	NPM1_ALK	NPM1		487+358		ALK		4080-1128		Exonic	hg19				Kinase	Oncogene			Transcription_Factor	Pub	Seq
301	Cosmic_recurrent	Cosmic	PAX3_FOXO1	PAX3		1539		FOXO1		1016		Exonic	hg19					Oncogene	Tumor_suppressor			Pub	Seq
302	Cosmic_recurrent	Cosmic	FOXO1_PAX3	FOXO1		1015		PAX3		1540		Exonic	hg19					Oncogene	Tumor_suppressor				Seq
303	Cosmic_recurrent	Cosmic	PAX3_NCOA1	PAX3		1539		NCOA1		3071		Exonic	hg19									Pub	Seq
304	Cosmic_recurrent	Cosmic	PAX3_NCOA1	PAX3		1324		NCOA1		3252		Exonic	hg19									Pub	Seq
305	Cosmic_recurrent	Cosmic	PAX7_FOXO1	PAX7		1753		FOXO1		1016		Exonic	hg19					Oncogene	Tumor_suppressor			Pub	Seq
306	Cosmic_recurrent	Cosmic	PAX8_PPARG	PAX8		1355		PPARG		216		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
307	Cosmic_recurrent	Cosmic	PAX8_PPARG	PAX8		1064		PPARG		216		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
308	Cosmic_recurrent	Cosmic	PAX8_PPARG	PAX8		1253		PPARG		216		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
309	Cosmic_recurrent	Cosmic	PAX8_PPARG	PAX8		943		PPARG		216		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
310	Cosmic_recurrent	Cosmic	PCM1_RET	PCM1		5266		RET		2369		Exonic	hg19					Oncogene				Pub	Seq
311	Cosmic_recurrent	Cosmic	PPFIBP1_ALK	PPFIBP1		1224		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
312	Cosmic_recurrent	Cosmic	PPFIBP1_ALK	PPFIBP1		929		ALK		4080-1199		Exonic	hg19					Oncogene				Pub	Seq
313	Cosmic_recurrent	Cosmic	SFPQ_TFE3	SFPQ		1914		TFE3		1041		Exonic	hg19										Seq
314	Cosmic_recurrent	Cosmic	SFPQ_TFE3	SFPQ		2085		TFE3		1146		Exonic	hg19										Seq
315	Cosmic_recurrent	Cosmic	SFPQ_TFE3	SFPQ		2085		TFE3		1041		Exonic	hg19										Seq
316	Cosmic_recurrent	Cosmic	SLC34A2_ROS1	SLC34A2		429		ROS1		5448		Exonic	hg19				Kinase	Oncogene				Pub	Seq
317	Cosmic_recurrent	Cosmic	SLC34A2_ROS1	SLC34A2		2076		ROS1		5448		Exonic	hg19				Kinase	Oncogene				Pub	Seq
318	Cosmic_recurrent	Cosmic	SLC45A3_BRAF	SLC45A3		66		BRAF		1042		Exonic	hg19				Kinase	Oncogene				Pub	Seq
319	Cosmic_recurrent	Cosmic	SLC45A3_ELK4	SLC45A3		1520		ELK4		332		Exonic	hg19									Pub	Seq
320	Cosmic_recurrent	Cosmic	SLC45A3_ELK4	SLC45A3		66		ELK4		332		Exonic	hg19									Pub	Seq
321	Cosmic_recurrent	Cosmic	SLC45A3_ERG	SLC45A3		66		ERG		312		Exonic	hg19									Pub	Seq
322	Cosmic_recurrent	Cosmic	SLC45A3_ETV1	SLC45A3		66		ETV1		904		Exonic	hg19										Seq
323	Cosmic_recurrent	Cosmic	SND1_BRAF	SND1		1346		BRAF		1202		Exonic	hg19					Oncogene				Pub	Seq
324	Cosmic_recurrent	Cosmic	SND1_BRAF	SND1		1721		BRAF		1376		Exonic	hg19					Oncogene				Pub	Seq
325	Cosmic_recurrent	Cosmic	SND1_BRAF	SND1		1346		BRAF		1376		Exonic	hg19					Oncogene				Pub	Seq
326	Cosmic_recurrent	Cosmic	SND1_BRAF	SND1		1721		BRAF		1202		Exonic	hg19					Oncogene				Pub	Seq
327	Cosmic_recurrent	Cosmic	SND1_BRAF	SND1		1232		BRAF		1202		Exonic	hg19					Oncogene				Pub	Seq
328	Cosmic_recurrent	Cosmic	SQSTM1_ALK	SQSTM1		932		ALK		4080		Exonic	hg19				Kinase					Pub	Seq
329	Cosmic_recurrent	Cosmic	SRGAP3_RAF1	SRGAP3		1967		RAF1		1431		Exonic	hg19										Seq
330	Cosmic_recurrent	Cosmic	SRGAP3_RAF1	SRGAP3		1864		RAF1		1275		Exonic	hg19										Seq
331	Cosmic_recurrent	Cosmic	SS18_SSX1	SS18		1286		SSX1		467		Exonic	hg19									Pub	Seq
332	Cosmic_recurrent	Cosmic	SS18_SSX1	SS18		1286		SSX1		417		Exonic	hg19									Pub	Seq
333	Cosmic_recurrent	Cosmic	SS18_SSX1	SS18		1286		SSX1		467-103		Exonic	hg19									Pub	Seq
334	Cosmic_recurrent	Cosmic	SS18_SSX1	SS18		1286+8793		SSX1		467-?		Exonic	hg19									Pub	Seq
335	Cosmic_recurrent	Cosmic	SS18_SSX1	SS18		1152		SSX1		321		Exonic	hg19									Pub	Seq
336	Cosmic_recurrent	Cosmic	SS18_SSX1	SS18		1286+1941		SSX1		467-1313		Exonic	hg19									Pub	Seq
337	Cosmic_recurrent	Cosmic	SS18_SSX1	SS18		1152		SSX1		417		Exonic	hg19									Pub	Seq
338	Cosmic_recurrent	Cosmic	SS18_SSX1	SS18		1286		SSX1		321		Exonic	hg19									Pub	Seq
339	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286		SSX2		439		Exonic	hg19										Seq
340	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286+?		SSX2		439-?		Exonic	hg19										Seq
341	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286+9829		SSX2		439		Exonic	hg19										Seq
342	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286		SSX2		439-1995		Exonic	hg19										Seq
343	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286+1984		SSX2		439-684		Exonic	hg19										Seq
344	Cosmic_recurrent	Cosmic	SSX2_SS18	SSX2		438+280		SS18		1287-12012		Exonic	hg19									Pub	Seq
345	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286+1455		SSX2		439-1412		Exonic	hg19										Seq
346	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286+4538		SSX2		439-606		Exonic	hg19										Seq
347	Cosmic_recurrent	Cosmic	SSX2_SS18	SSX2		438+420		SS18		1287-12550		Exonic	hg19									Pub	Seq
348	Cosmic_recurrent	Cosmic	SSX2_SS18	SSX2		438+1318		SS18		1287-9312		Exonic	hg19									Pub	Seq
349	Cosmic_recurrent	Cosmic	SSX2_SS18	SSX2		388+1711		SS18		1287-12732		Exonic	hg19									Pub	Seq
350	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286+701		SSX2		389-6		Exonic	hg19										Seq
351	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286		SSX2		313		Exonic	hg19										Seq
352	Cosmic_recurrent	Cosmic	SS18_SSX2	SS18		1286+10808		SSX2		293		Exonic	hg19										Seq
353	Cosmic_recurrent	Cosmic	STRN_ALK	STRN		421		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
354	Cosmic_recurrent	Cosmic	STRN_ALK	STRN		421+2363		ALK		4080-440		Exonic	hg19					Oncogene				Pub	Seq
355	Cosmic_recurrent	Cosmic	STRN_ALK	STRN		421+2483		ALK		4080-580		Exonic	hg19					Oncogene				Pub	Seq
356	Cosmic_recurrent	Cosmic	STRN_ALK	STRN		421+6813		ALK		4080-1756		Exonic	hg19					Oncogene				Pub	Seq
357	Cosmic_recurrent	Cosmic	TAF15_NR4A3	TAF15		570		NR4A3		728		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
358	Cosmic_recurrent	Cosmic	TAF15_NR4A3	TAF15		570+1130		NR4A3		728		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
359	Cosmic_recurrent	Cosmic	TAF15_NR4A3	TAF15		570+42		NR4A3		728-811		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
360	Cosmic_recurrent	Cosmic	TAF15_NR4A3	TAF15		570+659		NR4A3		728-1311		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
361	Cosmic_recurrent	Cosmic	TCF12_NR4A3	TCF12		621		NR4A3		728		Exonic	hg19							Receptor	Transcription_Factor	Pub	Seq
362	Cosmic_recurrent	Cosmic	TFG_ALK	TFG		755		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
363	Cosmic_recurrent	Cosmic	TFG_ALK	TFG		920+2559		ALK		4080-940		Exonic	hg19					Oncogene				Pub	Seq
364	Cosmic_recurrent	Cosmic	TFG_ALK	TFG		755+430		ALK		4080-1687		Exonic	hg19					Oncogene				Pub	Seq
365	Cosmic_recurrent	Cosmic	TFG_ALK	TFG		1061		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
366	Cosmic_recurrent	Cosmic	TFG_NR4A3	TFG		1160		NR4A3		728		Exonic	hg19									Pub	Seq
367	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		79		ERG		312		Exonic	hg19									Pub	Seq
368	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		150		ERG		312		Exonic	hg19									Pub	Seq
369	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		79		ERG		124		Exonic	hg19									Pub	Seq
370	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		79		ERG		530		Exonic	hg19									Pub	Seq
371	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		150		ERG		124		Exonic	hg19									Pub	Seq
372	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		150		ERG		226		Exonic	hg19									Pub	Seq
373	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		373		ERG		312		Exonic	hg19									Pub	Seq
374	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		373		ERG		124		Exonic	hg19									Pub	Seq
375	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		79		ERG		226		Exonic	hg19									Pub	Seq
376	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		580		ERG		312		Exonic	hg19									Pub	Seq
377	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		150		ERG		530		Exonic	hg19									Pub	Seq
378	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		79+?		ERG		312		Exonic	hg19									Pub	Seq
379	Cosmic_recurrent	Cosmic	TMPRSS2_ERG	TMPRSS2		460		ERG		312		Exonic	hg19									Pub	Seq
380	Cosmic_recurrent	Cosmic	TMPRSS2_ETV1	TMPRSS2		150		ETV1		850		Exonic	hg19									Pub	Seq
381	Cosmic_recurrent	Cosmic	TMPRSS2_ETV1	TMPRSS2		150		ETV1		904		Exonic	hg19									Pub	Seq
382	Cosmic_recurrent	Cosmic	TPM3_ALK	TPM3		717		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
383	Cosmic_recurrent	Cosmic	TPM4_ALK	TPM4		905		ALK		4080		Exonic	hg19					Oncogene				Pub	Seq
384	Cosmic_recurrent	Cosmic	TRIM27_RET	TRIM27		1104+6742		RET		2369-1668		Exonic	hg19				Kinase	Oncogene					Seq
385	Cosmic_recurrent	Cosmic	BRD4_NUTM1	BRD4		2380		NUTM1		172		Exonic	hg19										Seq
386	Cosmic_recurrent	Cosmic	AKAP9_BRAF	AKAP9		3551		BRAF		1202		Exonic	hg19				Kinase	Oncogene				Pub	Seq
387	Cosmic_recurrent	Cosmic	AKAP9_BRAF	AKAP9		3551+364		BRAF		1202-1794		Exonic	hg19				Kinase	Oncogene				Pub	Seq
388	Cosmic_recurrent	Cosmic	CD74_ROS1	CD74		627		ROS1		5757		Exonic	hg19				Kinase	Oncogene				Pub	Seq
389	Cosmic_recurrent	Cosmic	CD74_ROS1	CD74		627		ROS1		5448		Exonic	hg19				Kinase	Oncogene				Pub	Seq
390	Cosmic_recurrent	Cosmic	DDX5_ETV4	DDX5		709		ETV4		464		Exonic	hg19										Seq
391	Cosmic_recurrent	Cosmic	FGFR1_PLAG1	FGFR1		854		PLAG1		160		Exonic	hg19										Seq
392	Cosmic_recurrent	Cosmic	FGFR1_PLAG1	FGFR1		1033		PLAG1		160		Exonic	hg19										Seq
393	Cosmic_recurrent	Cosmic	FGFR1_TACC1	FGFR1		3234		TACC1		2093		Exonic	hg19										Seq
394	Cosmic_recurrent	Cosmic	NCOA4_RET	NCOA4		1014		RET		2369		Exonic	hg19					Oncogene				Pub	Seq
395	Cosmic_recurrent	Cosmic	NCOA4_RET	NCOA4		870+196		RET		2369-1570		Exonic	hg19					Oncogene				Pub	Seq
396	Cosmic_recurrent	Cosmic	NCOA4_RET	NCOA4		1014+21		RET		2369-1591		Exonic	hg19					Oncogene				Pub	Seq
